,TMIN,TMAX,PRCP
1950-11-03 00:00:00+00:00,-44.0,133.0,0.0
1950-11-04 00:00:00+00:00,44.0,206.0,0.0
1950-11-05 00:00:00+00:00,67.0,172.0,0.0
1950-11-06 00:00:00+00:00,,,0.0
1950-11-07 00:00:00+00:00,-67.0,67.0,30.0
1950-11-08 00:00:00+00:00,-150.0,-28.0,61.0
1950-11-09 00:00:00+00:00,-200.0,-78.0,0.0
1950-11-10 00:00:00+00:00,-150.0,-11.0,0.0
1950-11-11 00:00:00+00:00,-122.0,-17.0,0.0
1950-11-12 00:00:00+00:00,-189.0,-22.0,61.0
1950-11-13 00:00:00+00:00,-78.0,17.0,0.0
1950-11-14 00:00:00+00:00,,,0.0
1950-11-15 00:00:00+00:00,-78.0,78.0,0.0
1950-11-16 00:00:00+00:00,-44.0,67.0,0.0
1950-11-17 00:00:00+00:00,11.0,67.0,66.0
1950-11-23 00:00:00+00:00,-233.0,67.0,0.0
1950-11-24 00:00:00+00:00,-6.0,128.0,0.0
1950-11-25 00:00:00+00:00,11.0,144.0,0.0
1950-11-26 00:00:00+00:00,39.0,161.0,0.0
1950-11-27 00:00:00+00:00,,,0.0
1950-11-28 00:00:00+00:00,39.0,83.0,0.0
1950-11-29 00:00:00+00:00,-67.0,56.0,0.0
1950-11-30 00:00:00+00:00,-122.0,6.0,8.0
1950-12-01 00:00:00+00:00,-200.0,-67.0,5.0
1950-12-02 00:00:00+00:00,-211.0,-22.0,0.0
1950-12-03 00:00:00+00:00,-167.0,0.0,0.0
1950-12-04 00:00:00+00:00,-222.0,-122.0,46.0
1950-12-05 00:00:00+00:00,-289.0,-44.0,0.0
1950-12-06 00:00:00+00:00,,,0.0
1950-12-07 00:00:00+00:00,-94.0,67.0,0.0
1950-12-08 00:00:00+00:00,-44.0,44.0,0.0
1950-12-09 00:00:00+00:00,-78.0,72.0,0.0
1950-12-10 00:00:00+00:00,33.0,133.0,0.0
1950-12-11 00:00:00+00:00,6.0,117.0,0.0
1950-12-12 00:00:00+00:00,0.0,78.0,0.0
1950-12-13 00:00:00+00:00,-44.0,44.0,0.0
1950-12-14 00:00:00+00:00,-122.0,28.0,0.0
1950-12-15 00:00:00+00:00,-44.0,67.0,0.0
1950-12-16 00:00:00+00:00,,,0.0
1950-12-17 00:00:00+00:00,11.0,83.0,0.0
1950-12-18 00:00:00+00:00,-17.0,72.0,0.0
1950-12-19 00:00:00+00:00,-33.0,61.0,0.0
1950-12-20 00:00:00+00:00,39.0,83.0,0.0
1950-12-21 00:00:00+00:00,,,0.0
1950-12-22 00:00:00+00:00,,111.0,0.0
1950-12-23 00:00:00+00:00,,117.0,0.0
1950-12-24 00:00:00+00:00,17.0,128.0,0.0
1950-12-25 00:00:00+00:00,-39.0,133.0,74.0
1950-12-26 00:00:00+00:00,,,0.0
1950-12-27 00:00:00+00:00,,,0.0
1950-12-28 00:00:00+00:00,,178.0,0.0
1950-12-29 00:00:00+00:00,-106.0,33.0,0.0
1950-12-30 00:00:00+00:00,-17.0,83.0,0.0
1950-12-31 00:00:00+00:00,-144.0,50.0,152.0
1951-01-01 00:00:00+00:00,-144.0,-33.0,0.0
1951-01-02 00:00:00+00:00,-178.0,-11.0,0.0
1951-01-03 00:00:00+00:00,-206.0,6.0,0.0
1951-01-04 00:00:00+00:00,-261.0,-156.0,0.0
1951-01-05 00:00:00+00:00,-267.0,-33.0,0.0
1951-01-06 00:00:00+00:00,-200.0,-33.0,0.0
1951-01-07 00:00:00+00:00,,,0.0
1951-01-08 00:00:00+00:00,-67.0,28.0,0.0
1951-01-09 00:00:00+00:00,-106.0,28.0,0.0
1951-01-10 00:00:00+00:00,-106.0,28.0,0.0
1951-01-11 00:00:00+00:00,-50.0,17.0,0.0
1951-01-12 00:00:00+00:00,,,0.0
1951-01-13 00:00:00+00:00,-133.0,33.0,0.0
1951-01-14 00:00:00+00:00,-17.0,44.0,0.0
1951-01-15 00:00:00+00:00,-111.0,78.0,0.0
1951-01-16 00:00:00+00:00,,,0.0
1951-01-17 00:00:00+00:00,-33.0,72.0,0.0
1951-01-18 00:00:00+00:00,-144.0,11.0,0.0
1951-01-19 00:00:00+00:00,,,0.0
1951-01-20 00:00:00+00:00,-211.0,-11.0,0.0
1951-01-21 00:00:00+00:00,-78.0,39.0,0.0
1951-01-22 00:00:00+00:00,-72.0,39.0,0.0
1951-01-23 00:00:00+00:00,-67.0,17.0,0.0
1951-01-24 00:00:00+00:00,-111.0,44.0,0.0
1951-01-25 00:00:00+00:00,6.0,89.0,0.0
1951-01-26 00:00:00+00:00,-322.0,78.0,5.0
1951-01-27 00:00:00+00:00,-344.0,-233.0,0.0
1951-01-28 00:00:00+00:00,-344.0,-244.0,0.0
1951-01-29 00:00:00+00:00,,,0.0
1951-02-01 00:00:00+00:00,,,0.0
1951-02-02 00:00:00+00:00,,,0.0
1951-02-03 00:00:00+00:00,,,0.0
1951-02-04 00:00:00+00:00,-61.0,33.0,0.0
1951-02-05 00:00:00+00:00,-117.0,39.0,0.0
1951-02-06 00:00:00+00:00,-200.0,33.0,0.0
1951-02-07 00:00:00+00:00,-156.0,100.0,0.0
1951-02-08 00:00:00+00:00,44.0,72.0,0.0
1951-02-09 00:00:00+00:00,,,0.0
1951-02-10 00:00:00+00:00,-39.0,167.0,0.0
1951-02-11 00:00:00+00:00,-189.0,100.0,0.0
1951-02-12 00:00:00+00:00,-250.0,-78.0,10.0
1951-02-13 00:00:00+00:00,-250.0,-6.0,0.0
1951-02-14 00:00:00+00:00,,,0.0
1951-02-15 00:00:00+00:00,-78.0,144.0,0.0
1951-02-16 00:00:00+00:00,-50.0,111.0,0.0
1951-02-17 00:00:00+00:00,-39.0,44.0,0.0
1951-02-18 00:00:00+00:00,-67.0,44.0,8.0
1951-02-19 00:00:00+00:00,-33.0,17.0,0.0
1951-02-20 00:00:00+00:00,-39.0,111.0,0.0
1951-02-21 00:00:00+00:00,-83.0,50.0,79.0
1951-02-22 00:00:00+00:00,-128.0,-44.0,30.0
1951-02-23 00:00:00+00:00,-206.0,44.0,0.0
1951-02-24 00:00:00+00:00,-78.0,33.0,0.0
1951-02-25 00:00:00+00:00,-11.0,44.0,0.0
1951-02-26 00:00:00+00:00,-133.0,17.0,8.0
1951-02-27 00:00:00+00:00,-200.0,-111.0,0.0
1951-02-28 00:00:00+00:00,-167.0,-33.0,0.0
1951-03-01 00:00:00+00:00,-144.0,-11.0,0.0
1951-03-02 00:00:00+00:00,-178.0,-28.0,15.0
1951-03-03 00:00:00+00:00,-211.0,-39.0,0.0
1951-03-04 00:00:00+00:00,-189.0,-22.0,10.0
1951-03-05 00:00:00+00:00,-317.0,-144.0,61.0
1951-03-06 00:00:00+00:00,-361.0,-244.0,0.0
1951-03-07 00:00:00+00:00,-344.0,-122.0,28.0
1951-03-08 00:00:00+00:00,-400.0,-222.0,0.0
1951-03-09 00:00:00+00:00,-344.0,-233.0,0.0
1951-03-10 00:00:00+00:00,-317.0,-22.0,0.0
1951-03-11 00:00:00+00:00,-206.0,-17.0,0.0
1951-03-12 00:00:00+00:00,-122.0,28.0,0.0
1951-03-13 00:00:00+00:00,,67.0,0.0
1951-03-14 00:00:00+00:00,-17.0,,0.0
1951-03-15 00:00:00+00:00,-11.0,94.0,0.0
1951-03-16 00:00:00+00:00,-139.0,44.0,38.0
1951-03-17 00:00:00+00:00,-178.0,-61.0,5.0
1951-03-18 00:00:00+00:00,-244.0,-11.0,0.0
1951-03-19 00:00:00+00:00,-100.0,33.0,0.0
1951-03-20 00:00:00+00:00,-111.0,78.0,0.0
1951-03-21 00:00:00+00:00,0.0,106.0,0.0
1951-03-22 00:00:00+00:00,-67.0,78.0,0.0
1951-03-23 00:00:00+00:00,-61.0,56.0,0.0
1951-03-24 00:00:00+00:00,-67.0,89.0,0.0
1951-03-25 00:00:00+00:00,0.0,139.0,0.0
1951-03-26 00:00:00+00:00,-6.0,128.0,0.0
1951-03-27 00:00:00+00:00,-17.0,56.0,51.0
1951-03-28 00:00:00+00:00,,,0.0
1951-03-29 00:00:00+00:00,-89.0,128.0,0.0
1951-03-30 00:00:00+00:00,,,0.0
1951-03-31 00:00:00+00:00,-28.0,83.0,0.0
1951-04-01 00:00:00+00:00,-100.0,111.0,0.0
1951-04-02 00:00:00+00:00,-72.0,156.0,0.0
1951-04-06 00:00:00+00:00,-67.0,111.0,0.0
1951-04-07 00:00:00+00:00,,,0.0
1951-04-08 00:00:00+00:00,-78.0,150.0,0.0
1951-04-09 00:00:00+00:00,-44.0,122.0,58.0
1951-04-10 00:00:00+00:00,-61.0,50.0,25.0
1951-04-11 00:00:00+00:00,-100.0,117.0,0.0
1951-04-12 00:00:00+00:00,-67.0,167.0,0.0
1951-04-13 00:00:00+00:00,-11.0,167.0,0.0
1951-04-14 00:00:00+00:00,-72.0,22.0,13.0
1951-04-15 00:00:00+00:00,,,0.0
1951-04-16 00:00:00+00:00,,,0.0
1951-04-17 00:00:00+00:00,-78.0,167.0,0.0
1951-04-18 00:00:00+00:00,-128.0,100.0,8.0
1951-04-19 00:00:00+00:00,-189.0,-56.0,0.0
1951-04-20 00:00:00+00:00,-122.0,-56.0,23.0
1951-04-21 00:00:00+00:00,-189.0,11.0,30.0
1951-04-22 00:00:00+00:00,-133.0,100.0,0.0
1951-04-23 00:00:00+00:00,-39.0,89.0,0.0
1951-04-24 00:00:00+00:00,-78.0,111.0,0.0
1951-04-25 00:00:00+00:00,-78.0,167.0,0.0
1951-04-26 00:00:00+00:00,-17.0,189.0,0.0
1951-04-27 00:00:00+00:00,-44.0,183.0,0.0
1951-04-28 00:00:00+00:00,,,0.0
1951-04-29 00:00:00+00:00,44.0,156.0,13.0
1951-04-30 00:00:00+00:00,,,353.0
1951-05-01 00:00:00+00:00,,,61.0
1951-05-02 00:00:00+00:00,-11.0,78.0,13.0
1951-05-03 00:00:00+00:00,-22.0,156.0,0.0
1951-05-04 00:00:00+00:00,-22.0,200.0,0.0
1951-05-05 00:00:00+00:00,44.0,200.0,0.0
1951-05-06 00:00:00+00:00,28.0,194.0,0.0
1951-05-07 00:00:00+00:00,-6.0,178.0,0.0
1951-05-08 00:00:00+00:00,-11.0,189.0,0.0
1951-05-09 00:00:00+00:00,-28.0,200.0,0.0
1951-05-10 00:00:00+00:00,-6.0,228.0,0.0
1951-05-11 00:00:00+00:00,17.0,222.0,0.0
1951-05-12 00:00:00+00:00,67.0,211.0,0.0
1951-05-13 00:00:00+00:00,11.0,150.0,46.0
1951-05-14 00:00:00+00:00,0.0,111.0,25.0
1951-05-15 00:00:00+00:00,-22.0,183.0,0.0
1951-05-16 00:00:00+00:00,6.0,228.0,0.0
1951-05-17 00:00:00+00:00,-11.0,233.0,0.0
1951-05-18 00:00:00+00:00,,,0.0
1951-05-19 00:00:00+00:00,-44.0,200.0,0.0
1951-05-20 00:00:00+00:00,-33.0,183.0,0.0
1951-05-21 00:00:00+00:00,-28.0,217.0,0.0
1951-05-22 00:00:00+00:00,39.0,267.0,0.0
1951-05-23 00:00:00+00:00,,,0.0
1951-05-24 00:00:00+00:00,,,0.0
1951-05-25 00:00:00+00:00,,267.0,0.0
1951-05-26 00:00:00+00:00,17.0,194.0,0.0
1951-05-27 00:00:00+00:00,28.0,239.0,0.0
1951-05-28 00:00:00+00:00,83.0,233.0,58.0
1951-05-29 00:00:00+00:00,-78.0,144.0,0.0
1951-05-30 00:00:00+00:00,-17.0,100.0,224.0
1951-05-31 00:00:00+00:00,-28.0,22.0,163.0
1951-06-01 00:00:00+00:00,-22.0,44.0,30.0
1951-06-02 00:00:00+00:00,-22.0,111.0,0.0
1951-06-03 00:00:00+00:00,-28.0,167.0,0.0
1951-06-04 00:00:00+00:00,0.0,167.0,8.0
1951-06-05 00:00:00+00:00,-11.0,78.0,94.0
1951-06-06 00:00:00+00:00,-17.0,150.0,155.0
1951-06-07 00:00:00+00:00,-17.0,128.0,94.0
1951-06-08 00:00:00+00:00,-11.0,139.0,0.0
1951-06-09 00:00:00+00:00,,,0.0
1951-06-10 00:00:00+00:00,0.0,211.0,0.0
1951-06-11 00:00:00+00:00,11.0,217.0,0.0
1951-06-12 00:00:00+00:00,,,0.0
1951-06-13 00:00:00+00:00,44.0,228.0,0.0
1951-06-14 00:00:00+00:00,17.0,244.0,0.0
1951-06-15 00:00:00+00:00,67.0,261.0,0.0
1951-06-16 00:00:00+00:00,22.0,250.0,0.0
1951-06-17 00:00:00+00:00,,,0.0
1951-06-18 00:00:00+00:00,11.0,239.0,41.0
1951-06-19 00:00:00+00:00,,,
1951-06-20 00:00:00+00:00,11.0,200.0,
1951-06-21 00:00:00+00:00,0.0,128.0,58.0
1951-06-22 00:00:00+00:00,-33.0,161.0,0.0
1951-06-23 00:00:00+00:00,-11.0,200.0,0.0
1951-06-24 00:00:00+00:00,39.0,156.0,109.0
1951-06-25 00:00:00+00:00,11.0,167.0,28.0
1951-06-26 00:00:00+00:00,28.0,211.0,0.0
1951-06-27 00:00:00+00:00,-17.0,178.0,86.0
1951-06-28 00:00:00+00:00,0.0,161.0,0.0
1951-06-29 00:00:00+00:00,0.0,161.0,0.0
1951-06-30 00:00:00+00:00,,,0.0
1951-07-01 00:00:00+00:00,-6.0,211.0,13.0
1951-07-02 00:00:00+00:00,72.0,183.0,5.0
1951-07-03 00:00:00+00:00,17.0,267.0,0.0
1951-07-04 00:00:00+00:00,106.0,256.0,41.0
1951-07-05 00:00:00+00:00,22.0,267.0,0.0
1951-07-06 00:00:00+00:00,,,0.0
1951-07-07 00:00:00+00:00,44.0,256.0,0.0
1951-07-08 00:00:00+00:00,,,0.0
1951-07-09 00:00:00+00:00,39.0,194.0,107.0
1951-07-10 00:00:00+00:00,33.0,156.0,345.0
1951-07-11 00:00:00+00:00,-17.0,183.0,0.0
1951-07-12 00:00:00+00:00,0.0,267.0,0.0
1951-07-13 00:00:00+00:00,39.0,317.0,0.0
1951-07-14 00:00:00+00:00,72.0,306.0,0.0
1951-07-15 00:00:00+00:00,67.0,289.0,0.0
1951-07-16 00:00:00+00:00,78.0,267.0,0.0
1951-07-17 00:00:00+00:00,56.0,278.0,0.0
1951-07-18 00:00:00+00:00,,,0.0
1951-07-19 00:00:00+00:00,100.0,322.0,0.0
1951-07-20 00:00:00+00:00,122.0,333.0,0.0
1951-07-21 00:00:00+00:00,94.0,294.0,0.0
1951-07-22 00:00:00+00:00,6.0,278.0,0.0
1951-07-23 00:00:00+00:00,33.0,311.0,0.0
1951-07-24 00:00:00+00:00,,,0.0
1951-07-25 00:00:00+00:00,67.0,300.0,0.0
1951-07-26 00:00:00+00:00,50.0,300.0,0.0
1951-07-27 00:00:00+00:00,,,0.0
1951-07-28 00:00:00+00:00,89.0,367.0,0.0
1951-07-29 00:00:00+00:00,167.0,333.0,0.0
1951-07-30 00:00:00+00:00,72.0,300.0,0.0
1951-07-31 00:00:00+00:00,44.0,328.0,0.0
1951-08-01 00:00:00+00:00,,,0.0
1951-08-02 00:00:00+00:00,61.0,322.0,46.0
1951-08-03 00:00:00+00:00,100.0,333.0,0.0
1951-08-04 00:00:00+00:00,156.0,244.0,0.0
1951-08-05 00:00:00+00:00,83.0,272.0,0.0
1951-08-06 00:00:00+00:00,94.0,278.0,0.0
1951-08-07 00:00:00+00:00,22.0,278.0,0.0
1951-08-08 00:00:00+00:00,,,0.0
1951-08-13 00:00:00+00:00,,,0.0
1951-08-14 00:00:00+00:00,,,0.0
1951-08-15 00:00:00+00:00,,,0.0
1951-08-16 00:00:00+00:00,,,0.0
1951-08-17 00:00:00+00:00,,,0.0
1951-08-18 00:00:00+00:00,,,0.0
1951-08-19 00:00:00+00:00,,,0.0
1951-08-20 00:00:00+00:00,,,0.0
1951-08-21 00:00:00+00:00,,,107.0
1951-08-22 00:00:00+00:00,111.0,300.0,0.0
1951-08-23 00:00:00+00:00,,,0.0
1951-08-24 00:00:00+00:00,72.0,183.0,130.0
1951-08-25 00:00:00+00:00,6.0,200.0,0.0
1951-08-26 00:00:00+00:00,6.0,194.0,0.0
1951-08-27 00:00:00+00:00,50.0,178.0,0.0
1951-08-28 00:00:00+00:00,56.0,167.0,38.0
1951-08-29 00:00:00+00:00,56.0,133.0,76.0
1951-08-30 00:00:00+00:00,22.0,156.0,114.0
1951-08-31 00:00:00+00:00,-6.0,183.0,0.0
1951-09-01 00:00:00+00:00,-6.0,194.0,0.0
1951-09-02 00:00:00+00:00,28.0,167.0,0.0
1951-09-03 00:00:00+00:00,-17.0,144.0,0.0
1951-09-04 00:00:00+00:00,-33.0,189.0,0.0
1951-09-05 00:00:00+00:00,-39.0,217.0,0.0
1951-09-06 00:00:00+00:00,-11.0,222.0,0.0
1951-09-07 00:00:00+00:00,39.0,283.0,0.0
1951-09-08 00:00:00+00:00,111.0,261.0,0.0
1951-09-09 00:00:00+00:00,17.0,211.0,0.0
1951-09-10 00:00:00+00:00,128.0,222.0,0.0
1951-09-11 00:00:00+00:00,-17.0,156.0,86.0
1951-09-12 00:00:00+00:00,-28.0,128.0,0.0
1951-09-13 00:00:00+00:00,,,0.0
1951-09-14 00:00:00+00:00,,,0.0
1951-09-15 00:00:00+00:00,-17.0,178.0,0.0
1951-09-16 00:00:00+00:00,17.0,267.0,0.0
1951-09-17 00:00:00+00:00,-22.0,228.0,0.0
1951-09-18 00:00:00+00:00,39.0,261.0,0.0
1951-09-19 00:00:00+00:00,0.0,222.0,0.0
1951-09-20 00:00:00+00:00,-17.0,167.0,457.0
1951-09-21 00:00:00+00:00,-11.0,111.0,15.0
1951-09-22 00:00:00+00:00,11.0,100.0,91.0
1951-09-23 00:00:00+00:00,-33.0,78.0,15.0
1951-09-24 00:00:00+00:00,-17.0,83.0,23.0
1951-09-25 00:00:00+00:00,6.0,172.0,0.0
1951-09-26 00:00:00+00:00,-11.0,111.0,102.0
1951-09-27 00:00:00+00:00,-67.0,83.0,0.0
1951-09-28 00:00:00+00:00,-17.0,228.0,0.0
1951-09-29 00:00:00+00:00,22.0,172.0,0.0
1951-09-30 00:00:00+00:00,22.0,200.0,0.0
1951-10-01 00:00:00+00:00,33.0,167.0,15.0
1951-10-02 00:00:00+00:00,17.0,167.0,0.0
1951-10-03 00:00:00+00:00,-6.0,150.0,0.0
1951-10-04 00:00:00+00:00,17.0,144.0,0.0
1951-10-05 00:00:00+00:00,,,0.0
1951-10-06 00:00:00+00:00,,,0.0
1951-10-07 00:00:00+00:00,-11.0,183.0,0.0
1951-10-08 00:00:00+00:00,-17.0,233.0,0.0
1951-10-09 00:00:00+00:00,67.0,233.0,0.0
1951-10-10 00:00:00+00:00,,267.0,0.0
1951-10-11 00:00:00+00:00,6.0,,0.0
1951-10-12 00:00:00+00:00,17.0,128.0,0.0
1951-10-13 00:00:00+00:00,,,0.0
1951-10-14 00:00:00+00:00,17.0,156.0,0.0
1951-10-15 00:00:00+00:00,-44.0,128.0,0.0
1951-10-16 00:00:00+00:00,,,0.0
1951-10-17 00:00:00+00:00,-78.0,0.0,15.0
1951-10-18 00:00:00+00:00,,,0.0
1951-10-19 00:00:00+00:00,-111.0,78.0,0.0
1951-10-20 00:00:00+00:00,-67.0,44.0,13.0
1951-10-21 00:00:00+00:00,-100.0,56.0,0.0
1951-10-22 00:00:00+00:00,-17.0,67.0,0.0
1951-10-23 00:00:00+00:00,17.0,122.0,0.0
1951-10-24 00:00:00+00:00,,,0.0
1951-10-25 00:00:00+00:00,-94.0,78.0,51.0
1951-10-26 00:00:00+00:00,-89.0,78.0,0.0
1951-10-27 00:00:00+00:00,-22.0,128.0,0.0
1951-10-28 00:00:00+00:00,22.0,156.0,0.0
1951-10-29 00:00:00+00:00,-61.0,117.0,51.0
1951-10-30 00:00:00+00:00,-122.0,17.0,0.0
1951-10-31 00:00:00+00:00,,,0.0
1951-11-01 00:00:00+00:00,-172.0,-50.0,53.0
1951-11-02 00:00:00+00:00,-172.0,28.0,0.0
1951-11-03 00:00:00+00:00,-44.0,78.0,0.0
1951-11-04 00:00:00+00:00,-11.0,56.0,8.0
1951-11-05 00:00:00+00:00,-61.0,56.0,0.0
1951-11-06 00:00:00+00:00,-117.0,89.0,0.0
1951-11-07 00:00:00+00:00,,,0.0
1951-11-08 00:00:00+00:00,-61.0,111.0,0.0
1951-11-09 00:00:00+00:00,,122.0,0.0
1951-11-10 00:00:00+00:00,,133.0,0.0
1951-11-11 00:00:00+00:00,,106.0,0.0
1951-11-12 00:00:00+00:00,,67.0,0.0
1951-11-13 00:00:00+00:00,,78.0,0.0
1951-11-14 00:00:00+00:00,,11.0,0.0
1951-11-15 00:00:00+00:00,,-17.0,41.0
1951-11-16 00:00:00+00:00,-67.0,-61.0,0.0
1951-11-17 00:00:00+00:00,-67.0,56.0,0.0
1951-11-18 00:00:00+00:00,-44.0,117.0,0.0
1951-11-19 00:00:00+00:00,-39.0,106.0,0.0
1951-11-20 00:00:00+00:00,-117.0,72.0,25.0
1951-11-21 00:00:00+00:00,-133.0,-39.0,15.0
1951-11-22 00:00:00+00:00,-122.0,11.0,0.0
1951-11-23 00:00:00+00:00,,,0.0
1951-11-24 00:00:00+00:00,-78.0,28.0,0.0
1951-11-25 00:00:00+00:00,-56.0,67.0,0.0
1951-11-26 00:00:00+00:00,11.0,78.0,0.0
1951-11-27 00:00:00+00:00,,,0.0
1951-11-28 00:00:00+00:00,,,0.0
1951-11-29 00:00:00+00:00,,,0.0
1951-11-30 00:00:00+00:00,-11.0,111.0,0.0
1951-12-01 00:00:00+00:00,61.0,111.0,8.0
1951-12-02 00:00:00+00:00,-22.0,83.0,0.0
1951-12-03 00:00:00+00:00,-33.0,39.0,0.0
1951-12-04 00:00:00+00:00,-28.0,28.0,0.0
1951-12-05 00:00:00+00:00,,,0.0
1951-12-06 00:00:00+00:00,-56.0,-28.0,13.0
1951-12-07 00:00:00+00:00,-117.0,-39.0,28.0
1951-12-08 00:00:00+00:00,-189.0,-56.0,0.0
1951-12-09 00:00:00+00:00,-122.0,-22.0,0.0
1951-12-10 00:00:00+00:00,-67.0,22.0,0.0
1951-12-11 00:00:00+00:00,-17.0,72.0,0.0
1951-12-12 00:00:00+00:00,-17.0,61.0,8.0
1951-12-13 00:00:00+00:00,,,0.0
1951-12-14 00:00:00+00:00,-233.0,33.0,112.0
1951-12-15 00:00:00+00:00,-244.0,-39.0,0.0
1951-12-16 00:00:00+00:00,,,0.0
1951-12-17 00:00:00+00:00,-189.0,-56.0,8.0
1951-12-18 00:00:00+00:00,-200.0,-11.0,5.0
1951-12-19 00:00:00+00:00,-294.0,-178.0,76.0
1951-12-20 00:00:00+00:00,-322.0,-111.0,0.0
1951-12-21 00:00:00+00:00,-122.0,-33.0,0.0
1951-12-22 00:00:00+00:00,-178.0,-11.0,3.0
1951-12-23 00:00:00+00:00,-206.0,-67.0,0.0
1951-12-24 00:00:00+00:00,-161.0,-50.0,0.0
1951-12-25 00:00:00+00:00,-156.0,-50.0,0.0
1951-12-26 00:00:00+00:00,,,0.0
1951-12-27 00:00:00+00:00,-256.0,56.0,0.0
1951-12-28 00:00:00+00:00,-44.0,28.0,0.0
1951-12-29 00:00:00+00:00,-122.0,28.0,0.0
1951-12-30 00:00:00+00:00,-244.0,-122.0,46.0
1951-12-31 00:00:00+00:00,,,0.0
1952-01-01 00:00:00+00:00,-322.0,-117.0,0.0
1952-01-02 00:00:00+00:00,-133.0,-33.0,0.0
1952-01-03 00:00:00+00:00,-94.0,11.0,0.0
1952-01-04 00:00:00+00:00,-67.0,17.0,0.0
1952-01-05 00:00:00+00:00,-72.0,-11.0,0.0
1952-01-06 00:00:00+00:00,-67.0,22.0,0.0
1952-01-07 00:00:00+00:00,-67.0,22.0,0.0
1952-01-08 00:00:00+00:00,-111.0,0.0,0.0
1952-01-09 00:00:00+00:00,,,0.0
1952-01-10 00:00:00+00:00,,,0.0
1952-01-11 00:00:00+00:00,,,0.0
1952-01-12 00:00:00+00:00,,,0.0
1952-01-13 00:00:00+00:00,-111.0,50.0,0.0
1952-01-14 00:00:00+00:00,-200.0,11.0,0.0
1952-01-15 00:00:00+00:00,-233.0,-167.0,8.0
1952-01-16 00:00:00+00:00,,,0.0
1952-01-17 00:00:00+00:00,-244.0,-11.0,0.0
1952-01-18 00:00:00+00:00,-39.0,17.0,0.0
1952-01-19 00:00:00+00:00,-56.0,22.0,0.0
1952-01-20 00:00:00+00:00,,,0.0
1952-01-21 00:00:00+00:00,-289.0,28.0,76.0
1952-01-22 00:00:00+00:00,-344.0,-228.0,13.0
1952-01-23 00:00:00+00:00,-344.0,-122.0,0.0
1952-01-24 00:00:00+00:00,-233.0,44.0,0.0
1952-01-25 00:00:00+00:00,0.0,28.0,0.0
1952-01-26 00:00:00+00:00,-22.0,28.0,0.0
1952-01-27 00:00:00+00:00,11.0,39.0,0.0
1952-01-28 00:00:00+00:00,,,0.0
1952-01-29 00:00:00+00:00,6.0,56.0,0.0
1952-01-30 00:00:00+00:00,-11.0,89.0,0.0
1952-01-31 00:00:00+00:00,17.0,89.0,0.0
1952-02-01 00:00:00+00:00,-17.0,61.0,0.0
1952-02-02 00:00:00+00:00,-17.0,50.0,0.0
1952-02-03 00:00:00+00:00,-22.0,33.0,0.0
1952-02-04 00:00:00+00:00,-11.0,33.0,0.0
1952-02-05 00:00:00+00:00,-56.0,78.0,0.0
1952-02-06 00:00:00+00:00,,,0.0
1952-02-07 00:00:00+00:00,,,0.0
1952-02-08 00:00:00+00:00,,,0.0
1952-02-09 00:00:00+00:00,,,0.0
1952-02-10 00:00:00+00:00,-67.0,100.0,0.0
1952-02-11 00:00:00+00:00,-17.0,122.0,0.0
1952-02-12 00:00:00+00:00,,,0.0
1952-02-13 00:00:00+00:00,-61.0,56.0,8.0
1952-02-14 00:00:00+00:00,-128.0,11.0,0.0
1952-02-15 00:00:00+00:00,,,0.0
1952-02-16 00:00:00+00:00,-78.0,33.0,0.0
1952-02-17 00:00:00+00:00,-144.0,0.0,51.0
1952-02-18 00:00:00+00:00,-211.0,-89.0,0.0
1952-02-19 00:00:00+00:00,-278.0,-22.0,0.0
1952-02-20 00:00:00+00:00,,,0.0
1952-02-21 00:00:00+00:00,-200.0,-11.0,20.0
1952-02-22 00:00:00+00:00,-211.0,-56.0,0.0
1952-02-23 00:00:00+00:00,-178.0,-33.0,0.0
1952-02-24 00:00:00+00:00,-233.0,-22.0,0.0
1952-02-25 00:00:00+00:00,-78.0,61.0,0.0
1952-02-26 00:00:00+00:00,-17.0,72.0,0.0
1952-02-27 00:00:00+00:00,,,0.0
1952-02-28 00:00:00+00:00,-89.0,72.0,38.0
1952-02-29 00:00:00+00:00,-178.0,0.0,0.0
1952-03-01 00:00:00+00:00,-150.0,-11.0,0.0
1952-03-02 00:00:00+00:00,-222.0,-33.0,0.0
1952-03-03 00:00:00+00:00,-178.0,-17.0,0.0
1952-03-04 00:00:00+00:00,-89.0,22.0,0.0
1952-03-05 00:00:00+00:00,-83.0,28.0,0.0
1952-03-06 00:00:00+00:00,-111.0,33.0,0.0
1952-03-07 00:00:00+00:00,-161.0,44.0,0.0
1952-03-08 00:00:00+00:00,-61.0,33.0,0.0
1952-03-09 00:00:00+00:00,-94.0,67.0,0.0
1952-03-10 00:00:00+00:00,,,0.0
1952-03-11 00:00:00+00:00,-133.0,44.0,38.0
1952-03-12 00:00:00+00:00,-178.0,-56.0,0.0
1952-03-13 00:00:00+00:00,-161.0,17.0,0.0
1952-03-14 00:00:00+00:00,-161.0,22.0,0.0
1952-03-15 00:00:00+00:00,-122.0,56.0,0.0
1952-03-16 00:00:00+00:00,-44.0,67.0,0.0
1952-03-17 00:00:00+00:00,-94.0,67.0,0.0
1952-03-18 00:00:00+00:00,-33.0,78.0,0.0
1952-03-19 00:00:00+00:00,-122.0,11.0,0.0
